Rnd,Pick,Tm,Player,Pos,Age,To,College/Univ
3,90,IND,Donte Moncrief\MoncDo00,WR,21,2017,Mississippi
3,91,ARI,John Brown\BrowJo02,WR,24,2017,Pittsburg St.
3,92,CAR,Trai Turner\TurnTr01,OL,21,2017,LSU
3,93,JAX,Brandon Linder\LindBr00,OL,22,2017,Miami (FL)
3,94,CLE,Terrance West\WestTe00,RB,23,2017,Towson
3,95,DEN,Michael Schofield\SchoMi00,OL,23,2017,Michigan
3,96,MIN,Jerick McKinnon\McKiJe00,RB,22,2017,Georgia Southern
3,97,PIT,Dri Archer\ArchDr00,WR,23,2015,Kent St.
3,98,GNB,Richard Rodgers\RodgRi00,TE,22,2017,California
3,99,BAL,Crockett Gillmore\GillCr00,TE,22,2016,Colorado St.
3,100,SFO,Brandon Thomas\ThomBr02,OL,23,2014,Clemson
4,101,PHI,Jaylen Watkins\WatkJa01,DB,21,2017,Florida
4,102,WAS,Bashaud Breeland\BreeBa00,DB,22,2017,Clemson
4,103,ATL,Devonta Freeman\FreeDe00,RB,22,2017,Florida St.
4,104,NYJ,Jalen Saunders\SaunJa00,WR,22,2014,Oklahoma
4,105,NWE,Bryan Stork\StorBr00,C,23,2015,Florida St.
4,106,SFO,Bruce Ellington\ElliBr00,WR,23,2017,South Carolina
4,107,OAK,Justin Ellis\ElliJu01,DT,23,2017,Louisiana Tech
4,108,SEA,Cassius Marsh\MarsCa00,DE,22,2017,UCLA
4,109,BUF,Ross Cockrell\CockRo00,DB,23,2017,Duke
4,110,STL,Maurice Alexander\AlexMa00,DB,23,2017,Utah St.
4,111,CIN,Russell Bodine\BodiRu00,C,22,2017,North Carolina
4,112,TEN,DaQuan Jones\JoneDa04,DT,22,2017,Penn St.
4,113,NYG,Andre Williams\WillAn00,RB,22,2017,Boston Col.
4,114,JAX,Aaron Colvin\ColvAa00,DB,22,2017,Oklahoma
4,115,NYJ,Shaquelle Evans\EvanSh00,WR,23,2014,UCLA
4,116,OAK,Keith McGill\McGiKe00,DB,25,2017,Utah
4,117,CHI,Ka'Deem Carey\CareKa00,RB,21,2016,Arizona
4,118,PIT,Martavis Bryant\BryaMa00,WR,22,2017,Clemson
4,119,DAL,Anthony Hitchens\HitcAn00,LB,22,2017,Iowa
4,120,ARI,Logan Thomas\ThomLo00,QB,23,2017,Virginia Tech
4,121,GNB,Carl Bradford\BradCa01,LB,22,2016,Arizona St.
4,122,TEN,Marqueston Huff\HuffMa00,DB,22,2016,Wyoming
4,123,SEA,Kevin Norwood\NorwKe00,WR,25,2015,Alabama
4,124,KAN,De'Anthony Thomas\ThomDe05,RB,21,2017,Oregon
4,125,MIA,Walt Aikens\AikeWa00,DB,23,2017,Liberty
4,126,NOR,Khairi Fortt\FortKh00,LB,22,2014,California
4,127,CLE,Pierre Desir\DesiPi00,DB,24,2017,Lindenwood
4,128,CAR,Tre Boston\BostTr00,DB,22,2017,North Carolina
4,129,SFO,Dontae Johnson\JohnDo02,DB,22,2017,North Carolina St.
4,130,NWE,James White\WhitJa02,RB,22,2017,Wisconsin
4,131,CHI,Brock Vereen\VereBr00,DB,22,2015,Minnesota
4,132,SEA,Kevin Pierre-Louis\PierKe00,LB,22,2017,Boston Col.
4,133,DET,Nevin Lawson\LawsNe00,DB,23,2017,Utah St.
4,134,BAL,Brent Urban\UrbaBr00,DT,23,2017,Virginia
4,135,HOU,Tom Savage\SavaTo00,QB,24,2017,Pittsburgh
4,136,DET,Larry Webster\WebsLa00,DE,24,2016,Bloomsburg
4,137,NYJ,Dakota Dozier\DoziDa00,OL,23,2017,Furman
4,138,BAL,Lorenzo Taliaferro\TaliLo00,RB,22,2016,Coastal Carolina
4,139,ATL,Prince Shembo\ShemPr00,LB,22,2014,Notre Dame
4,140,NWE,Cameron Fleming\FlemCa00,T,22,2017,Stanford
5,141,PHI,Taylor Hart\HartTa00,DE,23,2016,Oregon
5,142,WAS,Ryan Grant\GranRy01,WR,23,2017,Tulane
5,143,TAM,Kadeem Edwards\EdwaKa00,OL,23,2014,Tennessee St.
5,144,JAX,Telvin Smith\SmitTe01,LB,23,2017,Florida St.
5,145,MIN,David Yankey\YankDa00,OL,22,2016,Stanford
5,146,DAL,Devin Street\StreDe00,WR,23,2016,Pittsburgh
5,147,ATL,Ricardo Allen\AlleRi00,DB,22,2017,Purdue
5,148,CAR,Bene Benwikere\BenwBe00,DB,23,2017,San Jose St.
5,149,TAM,Kevin Pamphile\PampKe00,T,23,2017,Purdue
5,150,SFO,Aaron Lynch\LyncAa00,DE,21,2017,South Florida
5,151,TEN,Avery Williamson\WillAv00,LB,22,2017,Kentucky
5,152,NYG,Nat Berhe\BerhNa00,DB,23,2017,San Diego St.
5,153,BUF,Cyril Richardson\RichCy00,G,23,2014,Baylor
5,154,NYJ,Jeremiah George\GeorJe01,LB,22,2017,Iowa St.
5,155,MIA,Arthur Lynch\LyncAr00,TE,24,2014,Georgia
5,156,DEN,Lamin Barrow\BarrLa00,LB,23,2015,LSU
5,157,PIT,Shaquille Richardson\RichSh01,DB,22,2014,Arizona
5,158,DET,Caraun Reid\ReidCa00,DT,22,2017,Princeton
5,159,JAX,Chris Smith\SmitCh03,DE,22,2017,Arkansas
5,160,ARI,Ed Stinson\StinEd00,DE,23,2017,Alabama
5,161,GNB,Corey Linsley\LinsCo00,C,23,2017,Ohio St.
5,162,PHI,Ed Reynolds\ReynEd00,DB,22,2016,Stanford
5,163,KAN,Aaron Murray\MurrAa00,QB,23,2014,Georgia
5,164,CIN,A.J. McCarron\McCaA.00,QB,24,2017,Alabama
5,165,SDG,Ryan Carrethers\CarrRy00,DT,23,2016,Arkansas St.
5,166,IND,Jonathan Newsome\NewsJo00,LB,23,2015,Ball St.
5,167,NOR,Vinnie Sunseri\SunsVi00,DB,21,2016,Alabama
5,168,ATL,Marquis Spruill\SpruMa00,LB,23,2014,Syracuse
5,169,NOR,Ronald Powell\PoweRo01,LB,23,2014,Florida
5,170,SFO,Keith Reaser\ReasKe00,DB,23,2017,Florida Atlantic
5,171,MIA,Jordan Tripp\TripJo00,LB,23,2017,Montana
5,172,SEA,Jimmy Staten\StatJi00,DT,23,2014,Middle Tenn. St.
5,173,PIT,Wesley Johnson\JohnWe00,OL,23,2017,Vanderbilt
5,174,NYG,Devon Kennard\KennDe00,DE,23,2017,USC
5,175,BAL,John Urschel\UrscJo00,G,23,2016,Penn St.
5,176,GNB,Jared Abbrederis\AbbrJa00,WR,23,2017,Wisconsin
6,177,HOU,Jeoffrey Pagan\PagaJe00,DE,21,2015,Alabama
6,178,TEN,Zach Mettenberger\MettZa00,QB,23,2015,LSU
6,179,NWE,Jon Halapio\HalaJo00,OL,23,2017,Florida
6,180,SFO,Kenneth Acker\AckeKe00,DB,22,2017,SMU
6,181,HOU,Alfred Blue\BlueAl00,RB,23,2017,LSU
6,182,MIN,Antone Exum\ExumAn00,DB,23,2017,Virginia Tech
6,183,CHI,David Fales\FaleDa00,QB,23,2017,San Jose St.
6,184,MIN,Kendall James\JameKe00,DB,23,2014,Maine
6,185,TAM,Robert Herron\HerrRo00,WR,22,2014,Wyoming
6,186,WAS,Lache Seastrunk\SeasLa00,RB,23,2014,Baylor
6,187,NYG,Bennett Jackson\JackBe00,DB,23,2014,Notre Dame
6,188,STL,E.J. Gaines\GainE.00,DB,22,2017,Missouri
6,189,DET,T.J. Jones\JoneT.00,WR,22,2017,Notre Dame
6,190,MIA,Matt Hazel\HazeMa01,WR,22,2017,Coastal Carolina
6,191,CHI,Pat O'Donnell\ODonPa00,P,23,2017,Miami (FL)
6,192,PIT,Jordan Zumwalt\ZumwJo00,LB,22,2014,UCLA
6,193,KAN,Zach Fulton\FultZa00,G,23,2017,Tennessee
6,194,BAL,Keith Wenning\WennKe00,QB,23,2014,Ball St.
6,195,NYJ,Brandon Dixon\DixoBr00,DB,24,2017,NW Missouri St.
6,196,ARI,Walt Powell\PoweWa00,WR,22,2016,Murray St.
6,197,GNB,Demetri Goodson\GoodDe00,DB,25,2016,Baylor
6,198,NWE,Zach Moore\MoorZa00,DE,24,2016,Concordia-St.Paul (MN)
6,199,SEA,Garrett Scott\ScotGa01,OL,22,2014,Marshall
6,200,KAN,Laurent Duvernay-Tardif\DuveLa00,OL,23,2017,McGill
6,201,SDG,Marion Grice\GricMa00,RB,23,2014,Arizona St.
6,202,NOR,Tavon Rooks\RookTa00,OL,24,2014,Kansas St.
6,203,IND,Andrew Jackson\JackAn02,LB,22,2014,West. Kentucky
6,204,CAR,Tyler Gaffney\GaffTy00,RB,23,2014,Stanford
6,205,JAX,Luke Bowanko\BowaLu00,C,23,2017,Virginia
6,206,NWE,Jemea Thomas\ThomJe03,DB,24,2014,Georgia Tech
6,207,DEN,Matt Paradis\ParaMa00,OL,24,2017,Boise St.
6,208,SEA,Eric Pinkins\PinkEr00,DB,23,2016,San Diego St.
6,209,NYJ,Quincy Enunwa\EnunQu00,WR,22,2016,Nebraska
6,210,NYJ,IK Enemkpali\EnemIK00,DT,23,2015,Louisiana Tech
6,211,HOU,Jay Prosch\ProsJa00,FB,22,2017,Auburn
6,212,CIN,Marquis Flowers\FlowMa00,LB,22,2017,Arizona
6,213,NYJ,Tajh Boyd\BoydTa00,QB,24,,Clemson
6,214,STL,Garrett Gilbert\GilbGa01,QB,23,2014,SMU
6,215,PIT,Daniel McCullers\McCuDa00,DT,22,2017,Tennessee
7,216,HOU,Andre Hal\HalxAn00,DB,22,2017,Vanderbilt
7,217,WAS,Ted Bolser\BolsTe00,TE,23,2014,Indiana
7,218,BAL,Michael Campanaro\CampMi02,WR,23,2017,Wake Forest
7,219,OAK,T.J. Carrie\CarrTr00,DB,24,2017,Ohio
7,220,MIN,Shamar Stephen\StepSh00,DT,23,2017,Connecticut
7,221,BUF,Randell Johnson\JohnRa01,LB,23,2016,Florida Atlantic
7,222,JAX,Storm Johnson\JohnSt03,RB,22,2014,Central Florida
7,223,MIN,Brandon Watts\WattBr00,LB,23,2015,Georgia Tech
7,224,PHI,Beau Allen\AlleBe00,DT,22,2017,Wisconsin
7,225,MIN,Jabari Price\PricJa00,DB,22,2014,North Carolina
7,226,STL,Mitchell Van Dyk\VanDMi00,OL,23,,Portland St.
7,227,SEA,Kiero Small\SmalKi00,RB,25,2014,Arkansas
7,228,WAS,Zach Hocker\HockZa00,K,23,2015,Arkansas
7,229,DET,Nate Freese\FreeNa00,K,24,2014,Boston Col.
7,230,PIT,Rob Blanchflower\BlanRo01,TE,24,2014,Massachusetts
7,231,DAL,Ben Gardner\GardBe00,DE,24,2014,Stanford
7,232,IND,Ulrick John\JohnUl00,OL,22,2017,Georgia St.
7,233,NYJ,Trevor Reilly\ReilTr00,LB,26,2017,Utah
7,234,MIA,Terrence Fede\FedeTe00,DE,22,2017,Marist
7,235,OAK,Shelby Harris\HarrSh00,DE,23,2017,Illinois St.
7,236,GNB,Jeff Janis\JaniJe00,WR,23,2017,Saginaw Valley St.
7,237,BUF,Seantrel Henderson\HendSe00,OL,22,2017,Miami (FL)
7,238,DAL,Will Smith\SmitWi01,LB,22,2014,Texas Tech
7,239,CIN,James Wright\WrigJa03,WR,22,2016,LSU
7,240,SDG,Tevin Reese\ReesTe00,WR,23,2014,Baylor
7,241,STL,C.B. Bryant\BryaC.00,DB,22,2016,Ohio St.
7,242,DEN,Corey Nelson\NelsCo00,LB,22,2017,Oklahoma
7,243,SFO,Kaleb Ramsey\RamsKa00,DE,25,2014,Boston Col.
7,244,NWE,Jeremy Gallon\GallJe00,WR,24,,Michigan
7,245,SFO,Trey Millard\MillTr00,FB,23,2014,Oklahoma
7,246,CHI,Charles Leno\LenoCh00,T,22,2017,Boise St.
7,247,OAK,Jonathan Dowling\DowlJo00,DB,22,2014,West. Kentucky
7,248,DAL,Ahmad Dixon\DixoAh00,DB,23,2014,Baylor
7,249,STL,Michael Sam\SamxMi00,DE,24,2014,Missouri
7,250,STL,Demetrius Rhaney\RhanDe00,OL,22,2017,Tennessee St.
7,251,DAL,Ken Bishop\BishKe01,DT,24,2015,Northern Illinois
7,252,CIN,Lavelle Westbrooks\WestLa00,DB,22,,Georgia Southern
7,253,ATL,Yawin Smallwood\SmalYa00,LB,22,2014,Connecticut
7,254,DAL,Terrance Mitchell\MitcTe00,DB,22,2017,Oregon
7,255,ATL,Tyler Starr\StarTy00,LB,23,2015,South Dakota
7,256,HOU,Lonnie Ballentine\BallLo00,DB,21,2016,Memphis
